drug_abbreviation,product_identifier,code,product_name,tags,label,drug_event_subconcept
DP_AH,PRODCODEID,2888441000033117,Meclozine 12.5mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2888541000033116,Sea-Legs 12.5mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,8266041000033111,Meclozine 12.5mg pastilles sugar free,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,8266141000033110,Traveleeze Soft & Chewy pastilles,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,230241000033118,Cetirizine 1mg/ml oral solution sugar free,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,235541000033112,Cetirizine 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1558341000033116,Zirtek 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2644141000033115,Levocetirizine 5mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2644241000033110,Xyzal 5mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2752841000033112,Cetirocol 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2864141000033115,Zirtek Allergy 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2905541000033116,Zirtek Allergy 1mg/ml oral solution,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2968441000033112,Piriteze Allergy 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,3077741000033112,Piriteze Allergy 1mg/ml syrup,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,3078241000033117,Benadryl Allergy 1mg/ml oral solution,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,4187341000033114,Levocetirizine 500micrograms/ml oral solution sugar free,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,4187441000033115,Xyzal 0.5mg/ml oral solution,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,4460241000033118,Pollenshield Hayfever Relief 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,4460341000033111,Pollenshield Hayfever 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,8887241000033112,Cetirizine 10mg capsules,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,8887341000033119,Benadryl Allergy Liquid Release 10mg capsules,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,394641000033112,Cyproheptadine 4mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1066441000033116,Periactin 4mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1020341000033118,Otrivine Antistin 0.5%/0.05% eye drops,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,3230841000033112,Antazoline 0.5% / Xylometazoline 0.05% eye drops,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1395541000033110,Sudafed Plus syrup,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1398641000033116,Sudafed Plus 60mg/2.5mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,3246641000033113,Pseudoephedrine 30mg/5ml / Triprolidine 1.25mg/5ml oral solution,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,4309241000033117,Multi-Action Actifed syrup,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,4561541000033115,Pseudoephedrine hydrochloride 60mg / Triprolidine 2.5mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,4561641000033119,Multi-Action Actifed 60mg/2.5mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,98541000033115,Azatadine 500micrograms/5ml oral solution,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1008741000033111,Optimine 500micrograms/5ml syrup,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1417441000033112,Terfenadine 120mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1426941000033114,Terfenadine 60mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1474741000033118,Triludan Forte 120mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,284641000033118,Clarityn 5mg/5ml syrup,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,849641000033117,Loratadine 5mg/5ml oral solution,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,852541000033112,Loratadine 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2261441000033117,Desloratadine 5mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2261541000033116,Neoclarityn 5mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2753041000033114,Neoclarityn 2.5mg/5ml syrup,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,3934541000033117,Hay-Rite Allergy 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,4811041000033113,Neoclarityn 2.5mg/5ml oral solution,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,5129441000033113,Desloratadine 2.5mg/5ml oral solution,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,5316841000033117,Desloratadine 2.5mg/5ml oral solution sugar free,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,7740441000033110,Midetorin 2.5mg/5ml oral solution,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,11899541000033113,Loratadine 10mg oral lyophilisates sugar free,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,11899641000033114,Clarityn Rapide Allergy 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,13000541000033113,Loratadine 5mg/5ml oral solution sugar free,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,797541000033117,Ketotifen 1mg capsules,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,798341000033111,Ketotifen 1mg/5ml oral solution sugar free,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,803841000033110,Ketotifen 1mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1548141000033117,Zaditen 1mg capsules,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1549641000033118,Zaditen 1mg/5ml elixir,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1550341000033119,Zaditen 1mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2728841000033111,Ketotifen 250micrograms/ml eye drops,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2728941000033115,Zaditen 250micrograms/ml eye drops,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,12484741000033114,Ketotifen 250micrograms/ml eye drops 0.4ml unit dose preservative free,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,12484841000033116,Ketofall 0.25mg/ml eye drops 0.4ml unit dose,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,13745641000033114,Ketotifen 1mg/5ml oral solution sugar free,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,13745841000033110,Ketotifen 1mg/5ml oral solution sugar free,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,3841000033110,Acrivastine 8mg capsules,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1268441000033110,Semprex 8mg capsules,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2131541000033114,Benadryl Allergy Relief 8mg capsules,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,10267941000033110,Benadryl Allergy Relief Plus Decongestant capsules,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,10268041000033113,Pseudoephedrine 60mg / Acrivastine 8mg capsules,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,98341000033110,Azelastine 140micrograms/dose nasal spray,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1168641000033110,Rhinolast 140micrograms/dose nasal spray,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1572741000033119,Azelastine 0.05% eye drops,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1661541000033117,Optilast 0.05% eye drops,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,8265741000033116,Fluticasone propionate 50micrograms/dose / Azelastine 137micrograms/dose nasal spray,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,8265841000033114,Dymista 137micrograms/dose / 50micrograms/dose nasal spray,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,3014941000033114,Epinastine 500micrograms/ml eye drops,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,3015041000033114,Relestat 500micrograms/ml eye drops,possible,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1656741000033110,Mizollen 10mg modified-release tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1656841000033117,Mizolastine 10mg modified-release tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1744541000033116,Mistamine 10mg modified-release tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,572741000033119,Fexofenadine 120mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,572941000033116,Fexofenadine 180mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1427441000033118,Telfast 120mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,1427541000033117,Telfast 180mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2956741000033110,Fexofenadine 30mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,2956841000033117,Telfast 30mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,13735441000033111,Fexofenadine 180mg/5ml oral suspension,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,5101141000033110,Rupatadine 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,5101241000033115,Rupafin 10mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,12987641000033114,Rupatadine 1mg/ml oral solution,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,6161541000033115,Bilastine 20mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,6161641000033119,Ilaxten 20mg tablets,narrow,DP_proxy,Antihistamines
DP_AH,PRODCODEID,13738841000033117,Bilastine 10mg orodispersible tablets sugar free,narrow,DP_proxy,Antihistamines
DP_ALDOSTERONEANTAGONIST,ATC,C03DA,aldosterone antagonists,,DP_proxy,aldosterone antagonists
DP_ALLRENINANGIOT,ATC,C09,Agents acting on the renin-angiotensin system,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,10841000033119,Acepril 12.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,10941000033110,Acepril 25mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,11041000033117,Acepril 50mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,13141000033119,Acezide 25mg/50mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,209241000033119,Capozide LS 12.5mg/25mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,213441000033119,Captopril 12.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,214141000033113,Capoten 12.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,214241000033118,Capoten 25mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,214341000033111,Capoten 50mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,214441000033117,Captopril 25mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,214541000033116,Captopril 50mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,216441000033110,Capozide 25mg/50mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1622041000033110,Kaplon 12.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1622141000033114,Kaplon 25mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1622241000033119,Kaplon 50mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1893141000033119,Co-zidocapt 12.5mg/25mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1893241000033114,Co-zidocapt 25mg/50mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,2656341000033110,Captopril 5mg/5ml oral suspension,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,2719841000033113,Captopril 20mg/5ml oral suspension,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,2928341000033114,Tensopril 12.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,2928441000033115,Tensopril 25mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,2928541000033119,Tensopril 50mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,2945841000033112,Ecopace 12.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,2945941000033116,Ecopace 25mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,2946041000033114,Ecopace 50mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,3012741000033115,Captopril 25mg/5ml oral solution,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,3333941000033117,Captopril 8mg/5ml oral suspension,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,3851341000033117,Captopril 3mg/5ml oral solution,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,3940841000033110,Captopril 2mg capsules,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5008141000033111,Captopril 10mg/5ml oral suspension,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5132041000033112,Captopril 25mg/5ml oral suspension,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5401641000033118,Captopril 15mg/5ml oral suspension,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5454041000033117,Captopril 4mg capsules,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5898741000033114,Captopril 12.5mg/5ml oral solution,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5898841000033116,Captopril 12.5mg/5ml oral suspension,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5898941000033112,Captopril 6.25mg/5ml oral solution,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5899041000033115,Captopril 6.25mg/5ml oral suspension,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,6001041000033115,Captopril 5mg/5ml oral solution,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,8961241000033112,Noyada 5mg/5ml oral solution,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,8961341000033119,Noyada 25mg/5ml oral solution,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,9108041000033111,Captopril 25mg/5ml oral solution sugar free,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,9108141000033110,Captopril 5mg/5ml oral solution sugar free,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,522641000033110,Enalapril 10mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,522741000033118,Enalapril 20mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,522841000033111,Enalapril 5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,523541000033115,Enalapril 2.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,769041000033116,Innovace 10mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,769141000033117,Innovace 2.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,769241000033112,Innovace 20mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,769341000033119,Innovace 5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,770141000033115,Innozide 20mg/12.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1918641000033112,Pralenal 2.5 tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1918741000033115,Pralenal 5 tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1918841000033113,Pralenal 10 tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1918941000033117,Pralenal 20 tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,3162241000033117,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,3279241000033117,Enalapril 5mg/5ml oral suspension sugar free,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5967041000033117,Enalapril 10mg/5ml oral solution,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5967141000033118,Enalapril 10mg/5ml oral suspension,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5992541000033111,Enalapril 5mg/5ml oral solution,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,5992641000033112,Enalapril 5mg/5ml oral suspension,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,6012441000033118,Enalapril 1.25mg/5ml oral solution,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,6012541000033117,Enalapril 1.25mg/5ml oral suspension,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,13740241000033119,Enalapril 20mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,209841000033115,Carace 10 Plus tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,215941000033111,Carace 10mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,216041000033118,Carace 2.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,216141000033119,Carace 20mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,216241000033114,Carace 5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,217041000033116,Carace 20 Plus tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,837841000033110,Lisinopril 10mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,837941000033119,Lisinopril 2.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,838041000033116,Lisinopril 20mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,838141000033117,Lisinopril 5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1551841000033118,Zestoretic 10 tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1551941000033114,Zestril 10mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1552041000033115,Zestril 2.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1552141000033116,Zestril 20mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1552241000033111,Zestril 5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,1552341000033118,Zestoretic 20 tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
DP_ALLRENINANGIOT,PRODCODEID,3136041000033117,Caralpha 10mg/12.5mg tablets,narrow,DP_proxy,Agents acting on the renin-angiotensin system
